content_id,content_name,content_type_id,subcat_slug,slug,url
5000362,dailydose_news,61,schizophrenia,schizophrenia,/dailydose/2013/3/28/brain_scan_could_predict_criminal_behavior/
5000363,dailydose_news,61,depression,depression,/dailydose/2013/3/28/depression_dampens_exercise_benefits/
5000366,dailydose_news,61,depression,depression,/dailydose/2013/3/29/music_benefits_mental_and_physical_health/
5000367,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2013/3/29/gene_typos_identify_cancer_risk/
5000368,dailydose_news,61,obesity,obesity,/dailydose/2013/3/29/restaurant_kids_meals_fall_short_in_nutrition/
5000372,dailydose_news,61,depression,depression,/dailydose/2013/4/1/violence_with_a_purpose/
5000373,dailydose_news,61,adhd,adhd,/dailydose/2013/4/1/sleep_apnea_could_cause_adhd_symptoms_in_kids/
5000374,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2013/4/1/hormone_therapy_increases_breast_cancer_risk/
5000379,dailydose_news,61,NULL,NULL,/dailydose/2013/4/2/childhood_development_affected_by_marital_conflict/
5000380,dailydose_news,61,NULL,NULL,/dailydose/2013/4/2/health_consumers_don_t_share_online/
5000381,dailydose_news,61,sexual-health,sexual-health,/dailydose/2013/4/2/teen_sex_fears_overblown/
5000382,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/4/3/eating_fish_helps_your_live_longer/
5000383,dailydose_news,61,NULL,NULL,/dailydose/2013/4/3/cholesterol_drugs_may_prevent_blindness/
5000384,dailydose_news,61,alzheimers,alzheimers,/dailydose/2013/4/3/feeling_hungry_may_protect_against_alzheimer_s/
5000385,dailydose_news,61,alzheimers,alzheimers,/dailydose/2013/4/4/dementia_care_costs_america_159b_per_year/
5000386,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/4/4/baldness_linked_to_coronary_heart_disease_risk/
5000387,dailydose_news,61,NULL,NULL,/dailydose/2013/4/4/eliminate_cocaine_addiction_with_lasers/
5000388,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/4/5/walking_reduces_heart_risk_as_much_as_running/
5000389,dailydose_news,61,obesity,obesity,/dailydose/2013/4/5/happy_newlyweds_gain_more_weight/
5000390,dailydose_news,61,NULL,NULL,/dailydose/2013/4/5/walgreens_pharmacy_extends_to_chronic_illnesses/
5000393,dailydose_news,61,obesity,obesity,/dailydose/2013/4/8/appetite_can_be_altered_into_adulthood/
5000394,dailydose_news,61,sleep-disorders,sleep-disorders,/dailydose/2013/4/8/fmri_scan_reveals_images_in_dreams/
5000395,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/4/8/chemical_in_red_meat_damages_heart/
5000401,dailydose_news,61,NULL,NULL,/dailydose/2013/4/9/cells_may_have_a_sense_of_smell/
5000402,dailydose_news,61,sleep-disorders,sleep-disorders,/dailydose/2013/4/9/skin_cancer_survivors_still_out_in_the_sun/
5000403,dailydose_news,61,obesity,obesity,/dailydose/2013/4/9/couch_potato_may_be_an_inherited_trait/
5000404,dailydose_news,61,NULL,NULL,/dailydose/2013/4/10/bedbug_trap_unveiled_in_the_uk/
5000405,dailydose_news,61,sexual-health,sexual-health,/dailydose/2013/4/10/many_chin_shapes_are_considered_attractive/
5000406,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2013/4/10/doctors_health_influences_patients_health/
5000407,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/4/11/how_much_lead_is_in_your_rice/
5000408,dailydose_news,61,obesity,obesity,/dailydose/2013/4/11/packs_of_small_sodas_prompt_more_consumption/
5000409,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/4/11/jumping_rope_may_reduce_appetite/
5000410,dailydose_news,61,chronic-pain,chronic-pain,/dailydose/2013/4/12/fmri_scans_allow_doctors_to_see_pain/
5000411,dailydose_news,61,depression,depression,/dailydose/2013/4/12/google_searches_show_mental_health_trends/
5000412,dailydose_news,61,obesity,obesity,/dailydose/2013/4/12/apple_shape_carries_kidney_disease_risk/
5000420,dailydose_news,61,NULL,NULL,/dailydose/2013/4/15/bras_make_breasts_sag_do_more_harm_than_good/
5000421,dailydose_news,61,NULL,NULL,/dailydose/2013/4/15/scientists_make_lab_grown_kidney/
5000422,dailydose_news,61,multiple-sclerosis,multiple-sclerosis,/dailydose/2013/4/15/skin_cells_morphed_into_brain_cells/
5000423,dailydose_news,61,NULL,NULL,/dailydose/2013/4/16/taste_of_beer_triggers_brain_pleasure/
5000424,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/4/16/high_resting_heart_rate_could_mean_early_death/
5000425,dailydose_news,61,NULL,NULL,/dailydose/2013/4/16/live_music_may_help_premature_babies/
5000426,dailydose_news,61,anxiety,anxiety,/dailydose/2013/4/17/tylenol_a_possible_treatment_for_anxiety/
5000427,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/4/17/exercise_can_offset_some_of_alcohol_s_damage_to_the_brain/
5000428,dailydose_news,61,migraine,migraine,/dailydose/2013/4/17/colic_in_babies_linked_to_migraines/
5000429,dailydose_news,61,alzheimers,alzheimers,/dailydose/2013/4/18/scientists_reverse_memory_loss/
5000430,dailydose_news,61,NULL,NULL,/dailydose/2013/4/18/fame_leads_to_shorter_life/
5000431,dailydose_news,61,sexual-health,sexual-health,/dailydose/2013/4/18/people_are_happier_having_more_sex/
5000432,dailydose_news,61,depression,depression,/dailydose/2013/4/19/depression_risk_factor_could_be_contagious/
5000433,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/4/19/traffic_pollution_increases_risk_of_heart_disease/
5000434,dailydose_news,61,NULL,NULL,/dailydose/2013/4/19/foodborne_illness_cases_on_the_rise/
5000438,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/4/22/diet_and_exercise_changes_best_tackled_together/
5000439,dailydose_news,61,alzheimers,alzheimers,/dailydose/2013/4/22/stem_cells_used_to_heal_mice_brains/
5000440,dailydose_news,61,sleep-disorders,sleep-disorders,/dailydose/2013/4/22/more_people_getting_too_much_sleep/
5000445,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2013/4/23/aspirin_may_fight_breast_cancer/
5000446,dailydose_news,61,chronic-pain,chronic-pain,/dailydose/2013/4/23/marijuana_pill_more_effective_pain_treatment/
5000447,dailydose_news,61,NULL,NULL,/dailydose/2013/4/23/how_cells_protect_themselves/
5000448,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/4/24/college_binge_drinking_linked_to_heart_disease/
5000449,dailydose_news,61,NULL,NULL,/dailydose/2013/4/24/taking_epilepsy_drug_during_pregnancy_could_increase_risk_of_autism/
5000450,dailydose_news,61,NULL,NULL,/dailydose/2013/4/24/tetris_used_to_treat_lazy_eye/
5000451,dailydose_news,61,NULL,NULL,/dailydose/2013/4/25/clenching_fists_can_improve_memory/
5000452,dailydose_news,61,diabetes,diabetes,/dailydose/2013/4/25/one_soda_a_day_can_increase_diabetes_risk/
5000453,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/4/25/eggs_may_raise_heart_risk_via_gut_bacteria/
5000454,dailydose_news,61,obesity,obesity,/dailydose/2013/4/26/brain_implant_could_help_fight_obesity/
5000455,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2013/4/26/coffee_may_prevent_breast_cancer_recurrence/
5000456,dailydose_news,61,NULL,NULL,/dailydose/2013/4/26/closed_windows_increases_infection_risk/
5000464,dailydose_news,61,depression,depression,/dailydose/2013/4/29/faith_in_god_may_boost_mental_illness_treatment/
5000465,dailydose_news,61,diabetes,diabetes,/dailydose/2013/4/29/mangos_help_regulate_blood_sugar_in_obese/
5000466,dailydose_news,61,NULL,NULL,/dailydose/2013/4/29/smart_skin_mimics_the_sense_of_touch/
5000467,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/4/30/heart_healing_virus_trial_begins/
5000468,dailydose_news,61,alzheimers,alzheimers,/dailydose/2013/4/30/mediterranean_diet_helps_preserve_memory/
5000469,dailydose_news,61,obesity,obesity,/dailydose/2013/4/30/cellular_change_in_the_brain_leads_to_overeating/
5000470,dailydose_news,61,diabetes,diabetes,/dailydose/2013/5/1/hormone_that_could_stop_diabetes_discovered/
5000471,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/5/1/secondhand_smoke_a_greater_threat_to_women/
5000472,dailydose_news,61,schizophrenia,schizophrenia,/dailydose/2013/5/1/nose_neurons_used_to_diagnose_schizophrenia/
5000473,dailydose_news,61,sleep-disorders,sleep-disorders,/dailydose/2013/5/2/longer_sleep_duration_linked_to_colorectal_cancer/
5000474,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2013/5/2/dogs_can_sniff_out_breast_lung_cancer/
5000475,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/5/2/diet_anti_aging_supplements_may_help_heart_health/
5000476,dailydose_news,61,NULL,NULL,/dailydose/2013/5/3/90_percent_of_turkey_products_contaminated/
5000477,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/5/3/only_20_percent_of_americans_get_enough_exercise/
5000478,dailydose_news,61,NULL,NULL,/dailydose/2013/5/3/scientists_use_3d_printer_to_make_bionic_ear/
5000482,dailydose_news,61,sexual-health,sexual-health,/dailydose/2013/5/6/sexual_enhancement_supplements_recalled/
5000483,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2013/5/6/why_breast_cancer_spreads/
5000484,dailydose_news,61,NULL,NULL,/dailydose/2013/5/6/vampire_treatment_causes_hair_regrowth/
5000489,dailydose_news,61,NULL,NULL,/dailydose/2013/5/7/the_end_of_gray_hairs/
5000490,dailydose_news,61,obesity,obesity,/dailydose/2013/5/7/weight_gain_leads_to_personality_changes/
5000491,dailydose_news,61,skin-cancer,skin-cancer,/dailydose/2013/5/7/tanning_beds_reclassified_to_reflect_cancer_risk/
5000492,dailydose_news,61,skin-care,skin-care,/dailydose/2013/5/8/sunlight_means_a_longer_healthier_life/
5000493,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/5/8/shoppers_buy_more_calories_on_an_empty_stomach/
5000494,dailydose_news,61,prostate,prostate,/dailydose/2013/5/8/sleep_troubles_could_lead_to_prostate_cancer/
5000495,dailydose_news,61,NULL,NULL,/dailydose/2013/5/9/europeans_have_recent_common_ancestor/
5000496,dailydose_news,61,bipolar,bipolar,/dailydose/2013/5/9/flu_in_pregnancy_may_increase_child_s_bipolar_risk/
5000497,dailydose_news,61,chronic-pain,chronic-pain,/dailydose/2013/5/9/antibiotics_might_treat_chronic_back_pain/
5000498,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/5/10/pet_owners_have_lower_risk_of_heart_disease/
5000499,dailydose_news,61,NULL,NULL,/dailydose/2013/5/10/the_brain_predicts_to_perceive_motion/
5000500,dailydose_news,61,obesity,obesity,/dailydose/2013/5/10/fat_talk_makes_women_less_likable/
5000508,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/5/13/ipad_may_interfere_with_pacemakers/
5000509,dailydose_news,61,NULL,NULL,/dailydose/2013/5/13/ticklish_area_of_the_brain_found/
5000510,dailydose_news,61,alzheimers,alzheimers,/dailydose/2013/5/13/brain_diseases_affecting_more_younger_people/
5000511,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/5/14/un_urges_people_to_eat_more_insects/
5000512,dailydose_news,61,obesity,obesity,/dailydose/2013/5/14/gut_bacteria_could_help_reverse_obesity/
5000513,dailydose_news,61,NULL,NULL,/dailydose/2013/5/14/kidney_problems_linked_to_traffic_pollution/
5000515,dailydose_news,61,NULL,NULL,/dailydose/2013/5/15/why_women_live_longer_than_men/
5000516,dailydose_news,61,obesity,obesity,/dailydose/2013/5/15/fish_oil_could_slow_brain_effects_of_high_fat_diet/
5000517,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/5/15/protein_rejuvenates_hearts_in_mice/
5000518,dailydose_news,61,chronic-pain,chronic-pain,/dailydose/2013/5/16/prescription_painkillers_linked_to_erectile_dysfunction/
5000519,dailydose_news,61,NULL,NULL,/dailydose/2013/5/16/sugary_drinks_linked_to_higher_kidney_stone_risk/
5000520,dailydose_news,61,NULL,NULL,/dailydose/2013/5/16/retirement_could_be_harmful_to_health/
5000521,dailydose_news,61,diabetes,diabetes,/dailydose/2013/5/17/could_marijuana_lower_diabetes_risk/
5000522,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/5/17/fast_food_restaurants_fall_short_on_health_claims/
5000523,dailydose_news,61,NULL,NULL,/dailydose/2013/5/17/brain_stimulation_boosts_math_skills/
5000531,dailydose_news,61,adhd,adhd,/dailydose/2013/5/20/20_percent_of_american_children_have_mental_disorders/
5000532,dailydose_news,61,NULL,NULL,/dailydose/2013/5/20/poop_bacteria_in_most_public_swimming_pools/
5000533,dailydose_news,61,asthma,asthma,/dailydose/2013/5/20/more_sunshine_could_help_asthma_patients/
5000534,dailydose_news,61,adhd,adhd,/dailydose/2013/5/21/childhood_adhd_and_obesity_linked/
5000535,dailydose_news,61,skin-cancer,skin-cancer,/dailydose/2013/5/21/only_one_quarter_of_sunscreens_offer_strong_protection/
5000536,dailydose_news,61,alzheimers,alzheimers,/dailydose/2013/5/21/aging_brain_benefits_from_mediterranean_diet/
5000537,dailydose_news,61,NULL,NULL,/dailydose/2013/5/22/aggressive_behavior_in_kids_linked_to_secondhand_smoke/
5000538,dailydose_news,61,obesity,obesity,/dailydose/2013/5/22/candy_consumption_not_linked_to_obesity/
5000539,dailydose_news,61,adhd,adhd,/dailydose/2013/5/22/10_percent_of_teens_use_study_drugs/
5000540,dailydose_news,61,NULL,NULL,/dailydose/2013/5/23/calcium_supplements_increase_lifespan_in_women/
5000541,dailydose_news,61,diabetes,diabetes,/dailydose/2013/5/23/fish_oil_may_help_fight_diabetes/
5000542,dailydose_news,61,NULL,NULL,/dailydose/2013/5/23/health_care_costs_more_than_a_year_of_groceries/
5000543,dailydose_news,61,NULL,NULL,/dailydose/2013/5/24/your_feet_are_home_to_200_fungi/
5000544,dailydose_news,61,sleep-disorders,sleep-disorders,/dailydose/2013/5/24/phones_laptops_tablets_prevent_good_sleep/
5000545,dailydose_news,61,acid-reflux,acid-reflux,/dailydose/2013/5/24/frequent_heartburn_increases_throat_cancer_risk/
5000548,dailydose_news,61,obesity,obesity,/dailydose/2013/5/27/40_percent_of_med_students_biased_against_obese/
5000549,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/5/27/people_underestimate_fast_food_calories/
5000550,dailydose_news,61,osteoarthritis,osteoarthritis,/dailydose/2013/5/27/sugar_water_injections_may_relieve_knee_pain/
5000556,dailydose_news,61,NULL,NULL,/dailydose/2013/5/28/psychological_disorders_linked_to_menstrual_cycle/
5000557,dailydose_news,61,alzheimers,alzheimers,/dailydose/2013/5/28/cancer_drug_reverses_alzheimer_s_in_mice/
5000558,dailydose_news,61,NULL,NULL,/dailydose/2013/5/28/kids_eating_pot_laced_food_spikes_in_colorado/
5000559,dailydose_news,61,NULL,NULL,/dailydose/2013/5/29/stress_can_encourage_good_habits_too/
5000560,dailydose_news,61,NULL,NULL,/dailydose/2013/5/29/children_of_long_living_parents_less_likely_to_get_cancer/
5000561,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/5/29/changing_gut_bacteria_affects_brain_function/
5000562,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/5/30/common_painkillers_pose_heart_risk/
5000563,dailydose_news,61,copd,copd,/dailydose/2013/5/30/smokers_die_10_years_sooner_than_non_smokers/
5000564,dailydose_news,61,NULL,NULL,/dailydose/2013/5/30/new_stroke_treatment_increases_chance_of_recovery/
5000565,dailydose_news,61,NULL,NULL,/dailydose/2013/5/31/can_marijuana_halt_brain_damage/
5000566,dailydose_news,61,diabetes,diabetes,/dailydose/2013/5/31/artificial_sweetener_impacts_how_body_reacts_to_glucose/
5000567,dailydose_news,61,NULL,NULL,/dailydose/2013/5/31/genetically_altered_mosquitoes_shun_humans/
5000575,dailydose_news,61,alzheimers,alzheimers,/dailydose/2013/6/3/general_anesthesia_raises_dementia_risk_by_35/
5000576,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/6/3/is_12_minutes_of_exercise_a_week_enough/
5000577,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2013/6/3/technology_makes_breast_cancer_surgery_more_precise/
5000578,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/6/4/vegetarian_diet_lowers_risk_of_death/
5000579,dailydose_news,61,NULL,NULL,/dailydose/2013/6/4/cancer_drug_shortages_hit_u_s/
5000580,dailydose_news,61,NULL,NULL,/dailydose/2013/6/4/four_lifestyle_changes_will_keep_you_healthy/
5000581,dailydose_news,61,obesity,obesity,/dailydose/2013/6/5/obese_patients_trust_diet_advice_from_overweight_doctors/
5000582,dailydose_news,61,NULL,NULL,/dailydose/2013/6/5/energy_drinks_no_better_than_caffeine/
5000583,dailydose_news,61,NULL,NULL,/dailydose/2013/6/5/detecting_disease_with_smartphone_accessory/
5000584,dailydose_news,61,NULL,NULL,/dailydose/2013/6/6/cheese_may_prevent_cavities/
5000585,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2013/6/6/20_minutes_of_yoga_stimulates_brain_function/
5000586,dailydose_news,61,alzheimers,alzheimers,/dailydose/2013/6/6/unsteady_heartbeat_could_mean_early_dementia/
5000587,dailydose_news,61,NULL,NULL,/dailydose/2013/6/7/breastfeeding_boosts_baby_s_brain_growth/
5000588,dailydose_news,61,NULL,NULL,/dailydose/2013/6/7/blood_vessel_width_linked_to_iq/
5000589,dailydose_news,61,NULL,NULL,/dailydose/2013/6/7/too_much_facebook_damages_relationships/
5000597,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/6/10/vegetable_oil_is_good_for_you/
5000598,dailydose_news,61,erectile-dysfunction,erectile-dysfunction,/dailydose/2013/6/10/erectile_dysfunction_hits_younger_men/
5000599,dailydose_news,61,obesity,obesity,/dailydose/2013/6/10/anti_obesity_initiatives_ineffective/
5000600,dailydose_news,61,NULL,NULL,/dailydose/2013/6/11/only_5_percent_wash_hands_correctly_in_bathrooms/
5000601,dailydose_news,61,NULL,NULL,/dailydose/2013/6/11/bpa_exposure_might_damage_tooth_enamel/
5000602,dailydose_news,61,sleep-disorders,sleep-disorders,/dailydose/2013/6/11/binge_drinking_associated_with_insomnia_in_older_adults/
5000603,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2013/6/12/mammograms_do_not_reduce_death/
5000604,dailydose_news,61,obesity,obesity,/dailydose/2013/6/12/obesity_can_be_predicted_from_infancy/
5000605,dailydose_news,61,diabetes,diabetes,/dailydose/2013/6/12/taking_walks_after_meals_may_lower_diabetes_risk/
5000606,dailydose_news,61,obesity,obesity,/dailydose/2013/6/13/obese_women_more_likely_to_give_birth_prematurely/
5000607,dailydose_news,61,NULL,NULL,/dailydose/2013/6/13/hands_free_talking_texting_still_unsafe_for_drivers/
5000608,dailydose_news,61,osteoarthritis,osteoarthritis,/dailydose/2013/6/13/osteoarthritis_linked_to_body_clocks/
5000609,dailydose_news,61,depression,depression,/dailydose/2013/6/14/brain_scans_predict_best_depression_treatment_option/
5000611,dailydose_news,61,prostate,prostate,/dailydose/2013/6/14/baldness_drug_may_curb_interest_in_alcohol/
5000612,dailydose_news,61,skin-cancer,skin-cancer,/dailydose/2013/6/14/melanoma_detected_in_skin_odor/
5000620,dailydose_news,61,heart-disease,heart-disease,/dailydose/2013/6/17/too_much_sugar_can_stop_your_heart/
5000621,dailydose_news,61,depression,depression,/dailydose/2013/6/17/can_stressed_dads_hurt_brain_development_in_kids/
